6.271039962768554688e+00,3.397629976272583008e+00,9.468720436096191406e+00
4.978240013122560370e+00,1.564219951629638672e+00,6.535950183868408203e+00
4.899310111999511719e+00,1.468479990959167480e+00,6.530010223388671875e+00
4.912740230560303623e+00,1.552279949188232422e+00,6.466289997100830078e+00
4.996479988098144531e+00,1.513210058212280273e+00,6.470809936523437500e+00
5.132140159606933594e+00,5.823479890823364258e-01,4.492020130157471591e+00
5.183549880981444424e+00,6.543459892272949219e-01,4.563610076904296875e+00
5.111120223999024326e+00,5.836780071258544922e-01,4.578929901123046875e+00
5.205739974975585938e+00,5.554540157318115234e-01,4.567369937896728516e+00
4.277520179748535156e+00,1.019000053405761497e+00,4.866569995880126953e+00
4.251450061798095703e+00,9.551389813423155628e-01,4.953790187835692471e+00
4.174359798431396484e+00,9.741989970207214355e-01,4.864490032196044922e+00
4.258069992065429688e+00,9.264820218086240455e-01,4.834929943084716797e+00
2.319350004196166992e+00,3.696670055389403853e+00,2.639339923858642578e+00
2.308439970016479492e+00,3.621409893035888672e+00,2.715300083160400391e+00
2.395440101623535156e+00,3.632899999618528941e+00,2.667229890823363814e+00
2.377470016479492188e+00,3.709209918975831854e+00,2.705499887466430220e+00
8.615929603576658380e+00,1.488039970397949219e+00,5.463170051574707031e+00
8.679420471191406250e+00,1.378020048141479492e+00,5.408609867095947266e+00
8.648070335388181817e+00,1.368749976158142090e+00,5.513249874114990234e+00
8.591259956359863281e+00,1.373649954795837402e+00,5.464660167694091797e+00
8.711460113525390625e+00,2.758470058441162109e+00,7.497570037841795099e+00
8.647350311279296875e+00,2.747230052947998047e+00,7.414380073547363281e+00
8.784170150756835938e+00,2.790590047836304155e+00,7.428359985351561612e+00
8.773229598999021661e+00,2.707659959793090820e+00,7.393549919128418857e+00
5.996089935302734375e+00,4.393000125885009766e+00,5.113130092620849609e+00
5.915009975433349609e+00,4.315790176391601562e+00,5.078869819641112393e+00
5.992980003356933594e+00,4.396070003509521484e+00,5.023200035095214844e+00
5.996290206909179688e+00,4.313010215759276456e+00,5.104149818420408380e+00
9.899000167846679688e+00,7.546470165252684659e+00,5.695489883422851562e+00
9.930359840393066406e+00,7.601970195770262784e+00,5.639140129089355469e+00
9.887040138244628906e+00,7.505660057067870206e+00,5.606369972229003906e+00
9.820679664611816406e+00,7.561870098114012784e+00,5.604750156402587891e+00
6.857920169830319601e+00,6.415090084075927734e+00,1.399799942970275879e+00
6.898139953613280362e+00,6.491149902343750000e+00,1.294520020484924316e+00
6.823900222778320312e+00,6.518489837646484375e+00,1.360110044479369895e+00
6.942309856414794034e+00,6.461820125579833984e+00,1.376610040664672852e+00
2.567909955978392667e+00,4.696479797363280362e+00,3.059210062026976651e+00
2.548170089721680132e+00,4.617360115051269531e+00,3.016279935836791992e+00
2.645190000534057617e+00,4.656519889831542969e+00,3.011029958724975586e+00
2.602479934692382812e+00,4.597360134124755859e+00,3.085500001907348633e+00
8.827989578247070312e+00,7.808609962463378906e+00,2.050849914550780806e+00
8.852259635925294745e+00,7.910089969635009766e+00,2.055310010910034180e+00
8.800809860229490411e+00,7.892270088195798117e+00,2.136260032653808594e+00
8.890729904174802911e+00,7.842470169067382812e+00,2.147650003433227539e+00
9.242679595947263849e+00,8.154470443725587714e+00,3.232800006866455078e+00
9.287989616394042969e+00,8.227270126342773438e+00,3.315599918365478516e+00
9.188340187072753906e+00,8.252300262451171875e+00,3.287630081176757812e+00
9.205659866333007812e+00,8.161580085754392755e+00,3.324579954147338867e+00
2.357949972152708629e+00,4.112820148468017578e+00,2.138360023498535156e+00
2.328069925308227539e+00,4.051889896392822266e+00,2.200880050659180132e+00
2.446899890899658203e+00,4.040929794311523438e+00,2.191139936447143555e+00
2.439249992370604581e+00,4.123069763183593750e+00,2.171250104904174805e+00
1.153890037536620738e+01,5.052390098571775567e+00,3.914700031280517578e+00
1.150409984588623047e+01,5.135799884796144354e+00,3.918179988861083984e+00
1.145540046691894354e+01,5.046329975128173828e+00,3.873270034790039062e+00
1.143770027160644354e+01,5.026780128479003906e+00,3.955749988555908203e+00
6.778480052947998047e+00,1.430719971656799094e+00,1.431410014629364014e-01
6.729070186614990234e+00,1.485569953918457031e+00,1.425810009241104126e-01
6.786469936370849609e+00,1.520699977874755859e+00,2.362399995326996127e-01
6.842899799346923828e+00,1.546040058135986328e+00,1.841710060834884921e-01
2.596159934997558594e+00,2.163019895553588867e+00,4.094389915466308594e+00
2.696120023727416992e+00,2.190299987792968750e+00,4.068640232086181641e+00
2.668479919433593750e+00,2.078710079193115234e+00,4.097390174865722656e+00
2.642620086669920987e+00,2.114419937133788618e+00,4.025519847869873047e+00
9.010780334472656250e+00,6.976160049438476562e+00,7.006219863891601562e+00
8.993430137634277344e+00,6.904799938201904297e+00,6.945779800415039062e+00
9.051859855651855469e+00,6.995790004730224609e+00,6.927579879760742188e+00
9.072899818420410156e+00,6.919040203094481534e+00,6.903960227966308594e+00
2.359620094299316406e+00,4.891749858856201172e+00,2.584670066833496094e+00
2.410049915313720703e+00,4.957409858703612393e+00,2.527369976043700728e+00
